,ID,Major_RGI_Region,Mountain_range_Region,Country,Glacier,RGI_Glacier_Area,Lake,Lake_type,Longitude,Latitude,River,Date,Date_Min,Date_Max,Mechanism,Mean_Flood_Volume_V0,Peak_discharge_Qp,Impact_and_destruction,reported_impacts,Further_comments,First_reference_found,Lake_area_before,Perimeter_before,Image_date_before,Satellite_before,Certainty_level_before,Lake_area_after,Perimeter_after,Image_date_after,Satellite_after,Certainty_level_after,Year
60,59.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1952-01-01 00:00:00,,1952-07-29 00:00:00,jökulhlaup ,,,,unknown,unknown,1952.0,,,,unknown,0.0,,,,unknown,0.0,1952
61,60.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1952-07-01 00:00:00,,,unknown,113.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1952
62,61.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1953-07-01 00:00:00,,,unknown,136.0,155.0,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1953
63,62.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1954-07-01 00:00:00,,,unknown,150.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1954
64,63.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1960-01-01 00:00:00,,1960-07-06 00:00:00,jökulhlaup ,,,,unknown,unknown,1960.0,,,,unknown,0.0,,,,unknown,0.0,1960
65,64.0,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Gåsbreen,11.18,Goësvatnet,ice,15.873484,76.921901,unknown,1961-01-01 00:00:00,,,unknown,,664.0,,unknown,in summer,1997.0,,,,unknown,0.0,,,,unknown,0.0,1961
66,65.0,Scandinavia,SW Scandinavia,Norway,Sauanutbreen,7.614,Sauanutvatnet,ice,6.41,59.98,unknown,1962-10-18 00:00:00,,,unknown,,,flood protection structures damaged; cultivated land destroyed; lead to resettlement of all residents,x,unknown,1989.0,,,,unknown,0.0,,,,unknown,0.0,1962
67,66.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,,1964-07-22 00:00:00,1964-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,
68,67.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1965-01-01 00:00:00,1965-07-22 00:00:00,1965-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1965
69,68.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1966-01-01 00:00:00,1966-07-22 00:00:00,1966-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1966
70,69.0,Scandinavia,SW Scandinavia,Norway,Svartenutbreen,7.092,unknown,ice,6.434469,60.010196,unknown,1966-09-07 00:00:00,,,unknown,,,,unknown,unknown,2008.0,,,,unknown,0.0,,,,unknown,0.0,1966
71,70.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1967-01-01 00:00:00,1967-07-22 00:00:00,1967-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1967
72,71.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1968-01-01 00:00:00,1968-07-22 00:00:00,1968-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1968
73,72.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1969-01-01 00:00:00,1969-07-22 00:00:00,1969-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1969
74,73.0,Scandinavia,N Scandinavia,Norway,Strupbreen,9.511,Strupvatnet,ice,20.210724,69.719416,unknown,1969-07-19 00:00:00,,,englacial and subglacial seepage,2.59,150.0,,unknown,unknown,1971.0,,,,unknown,0.0,,,,unknown,0.0,1969
75,74.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1970-01-01 00:00:00,1970-07-22 00:00:00,1970-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1970
76,75.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1970-06-21 00:00:00,,,unknown,,,,unknown,unknown,1976.0,,,,unknown,0.0,,,,unknown,0.0,1970
77,76.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1971-01-01 00:00:00,1971-07-22 00:00:00,1971-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1971
78,77.0,Scandinavia,N Scandinavia,Norway,Vestre Svartisen,,unknown,ice,13.976498,66.752372,unknown,1971-08-26 00:00:00,,,jökulhlaup,,,,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,1971
79,78.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1972-01-01 00:00:00,1972-07-22 00:00:00,1972-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1972
80,79.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1973-01-01 00:00:00,1973-07-22 00:00:00,1973-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1973
81,80.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1973-08-11 00:00:00,,,unknown,,,,unknown,unknown,1976.0,,,,unknown,0.0,,,,unknown,0.0,1973
82,81.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1974-01-01 00:00:00,1974-07-22 00:00:00,1974-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1974
83,82.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1975-01-01 00:00:00,1975-07-22 00:00:00,1975-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1975
84,83.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1976-01-01 00:00:00,1976-07-22 00:00:00,1976-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1976
85,84.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1976-07-31 00:00:00,,,unknown,0.34,,,unknown,unknown,1978.0,,,,unknown,0.0,,,,unknown,0.0,1976
86,85.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1977-01-01 00:00:00,1977-07-22 00:00:00,1977-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1977
87,86.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1977-08-05 00:00:00,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1977
88,87.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1978-01-01 00:00:00,1978-07-22 00:00:00,1978-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1978
89,88.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1978-08-01 00:00:00,,,unknown,,,,unknown,mid august,1988.0,,,,unknown,0.0,,,,unknown,0.0,1978
90,89.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1979-01-01 00:00:00,1979-07-22 00:00:00,1979-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1979
91,90.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1979-01-01 00:00:00,,,unknown,,,,unknown,late summer ,1988.0,,,,unknown,0.0,,,,unknown,0.0,1979
92,91.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1979-06-30 00:00:00,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1979
93,92.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1980-01-01 00:00:00,,1980-07-28 00:00:00,jökulhlaup ,,,,unknown,unknown,1980.0,,,,unknown,0.0,,,,unknown,0.0,1980
94,93.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1982-01-01 00:00:00,1982-07-22 00:00:00,1982-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1982
95,94.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,,1981-07-22 00:00:00,1981-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,
96,95.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1982-07-19 00:00:00,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1982
97,96.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,,1983-07-22 00:00:00,1983-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,
98,97.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1984-01-01 00:00:00,1984-07-22 00:00:00,1984-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1984
99,98.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1984-07-29 00:00:00,,,englacial and subglacial seepage,0.36,32.0,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1984
100,99.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1985-01-01 00:00:00,1985-07-22 00:00:00,1985-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1985
101,100.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1985-07-01 00:00:00,,,unknown,,,,unknown,early july,1988.0,,,,unknown,0.0,,,,unknown,0.0,1985
102,101.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1986-01-01 00:00:00,1986-06-01 00:00:00,1986-07-01 00:00:00,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1986
103,102.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1986-01-01 00:00:00,1986-07-22 00:00:00,1986-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1986
104,103.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1987-01-01 00:00:00,1987-07-22 00:00:00,1987-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1987
105,104.0,Scandinavia,N Scandinavia,Norway,Austre Okstindbreen,14.152,Leirskardsvatnet/Kalvtjønna,ice,14.3,66.01,unknown,1987-07-16 00:00:00,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1987
106,105.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1988-01-01 00:00:00,1988-07-22 00:00:00,1988-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1988
107,106.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1989-01-01 00:00:00,1989-07-22 00:00:00,1989-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1989
108,107.0,Scandinavia,N Scandinavia,Norway,Svartisheibreen,5.621,Heiavatnet,ice,13.73188,66.54881,unknown,1989-01-01 00:00:00,,,unknown,,,,unknown,unknown,1995.0,,,,unknown,0.0,,,,unknown,0.0,1989
109,108.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1990-08-11 00:00:00,,,jökulhlaup ,0.805,40.0,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1990
110,109.0,Scandinavia,N Scandinavia,Norway,Svartisheibreen,5.621,Heiavatnet,ice,13.73188,66.54881,unknown,1991-01-01 00:00:00,,,unknown,,,,unknown,unknown,1995.0,,,,unknown,0.0,,,,unknown,0.0,1991
111,110.0,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Gåsbreen,11.18,Goësvatnet,ice,15.873484,76.921901,unknown,1991-07-24 00:00:00,,,unknown,,284.0,,unknown,unknown,1997.0,,,,unknown,0.0,,,,unknown,0.0,1991
112,111.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1991-08-01 00:00:00,1991-08-01 00:00:00,1991-08-16 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1991
113,112.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1992-01-01 00:00:00,1992-07-22 00:00:00,1992-08-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1992
114,113.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1993-07-25 00:00:00,,,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1993
115,114.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,1994-07-27 00:00:00,,,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,1994
116,115.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,1996-10-01 00:00:00,1996-09-14 00:00:00,1997-02-01 00:00:00,unknown,,,,unknown,unknown,2003.0,,,,unknown,0.0,,,,unknown,0.0,1996
117,116.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,1997-10-01 00:00:00,1997-09-24 00:00:00,1998-05-15 00:00:00,unknown,,,,unknown,unknown,2003.0,,,,unknown,0.0,,,,unknown,0.0,1997
118,117.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,1998-10-01 00:00:00,1998-09-23 00:00:00,1999-05-08 00:00:00,unknown,,,,unknown,unknown,2003.0,,,,unknown,0.0,,,,unknown,0.0,1998
119,118.0,Scandinavia,N Scandinavia,Norway,Svartisheibreen,5.621,Heiavatnet,ice,13.73188,66.54881,unknown,1999-01-01 00:00:00,,,unknown,,,,unknown,unknown,2000.0,,,,unknown,0.0,,,,unknown,0.0,1999
120,119.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1999-01-01 00:00:00,,,unknown,,,,unknown,unknown,2000.0,,,,unknown,0.0,,,,unknown,0.0,1999
121,120.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,2000-01-01 00:00:00,,2000-07-11 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,2000
122,121.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,2000-10-01 00:00:00,2000-09-13 00:00:00,2001-02-16 00:00:00,unknown,,,,unknown,unknown,2003.0,,,,unknown,0.0,,,,unknown,0.0,2000
123,122.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2001-09-05 00:00:00,,,unknown,40.0,850.0,,unknown,unknown,2001.0,1256981.0,6426.0,2001-08-20,Landsat 7,2.0,,,,unknown,0.0,2001
124,123.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,2001-09-01 00:00:00,2001-08-23 00:00:00,2001-09-19 00:00:00,unknown,,,,unknown,unknown,2003.0,,,,unknown,0.0,,,,unknown,0.0,2001
125,124.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,2002-01-01 00:00:00,,2002-07-04 00:00:00,jökulhlaup ,,,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,2002
126,125.0,Scandinavia,SW Scandinavia,Norway,Søndre Folgefonn,1.332,unknown,ice,6.446758,60.113409,unknown,2002-01-01 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2002
127,126.0,Scandinavia,SW Scandinavia,Norway,Buerbreen,14.368,Øvre Svartanutvatnet,ice,6.39,60.04,unknown,2002-08-01 00:00:00,,,unknown,1.0,,,unknown,unknown,2002.0,,,,unknown,0.0,,,,unknown,0.0,2002
128,127.0,Scandinavia,SW Scandinavia,Norway,Svartenutbreen,7.092,unknown,ice,6.434469,60.010196,unknown,2002-08-01 00:00:00,,,unknown,1.0,,,unknown,unknown,2004.0,37897.0,922.0,2002-08-14,Landsat 7,2.0,8914.0,644.0,2002-09-06,Landsat 7,1.0,2002
129,128.0,Scandinavia,N Scandinavia,Sweden,Sälkaglaciären ,1.701,unknown,ice,18.168898,67.92214,unknown,2003-07-14 00:00:00,,,jökulhlaup ,0.455,9.5,,unknown,unknown,2004.0,,,,unknown,0.0,,,,unknown,0.0,2003
130,129.0,Scandinavia,SW Scandinavia,Norway,Marabreen,2.524,unknown,ice,6.690159,61.505358,unknown,2004-01-01 00:00:00,2004-07-01 00:00:00,2004-08-01 00:00:00,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2004
131,130.0,Scandinavia,SW Scandinavia,Norway,Supphellebreen,12.823,Flatbreen lake,moraine,6.799722,61.475309,unknown,2004-05-08 00:00:00,,,breach,0.05,,250 000 m2 of farmland were covered in debris,x,unknown,2008.0,,,,unknown,0.0,,,,unknown,0.0,2004
132,131.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2005-08-29 00:00:00,,,unknown,35.0,,,unknown,unknown,2005.0,1337652.0,6453.0,2005-07-22,Landsat 5,1.0,845863.0,6876.0,2005-09-01,Landsat 5,1.0,2005
133,132.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2007-08-29 00:00:00,,,unknown,20.0,,,unknown,unknown,2008.0,1121265.0,6168.0,2007-08-04,Landsat 5,1.0,,,,unknown,0.0,2007
134,133.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2009-09-06 00:00:00,,,unknown,20.0,,,unknown,unknown,2010.0,1149181.0,6590.0,2009-08-28,Landsat 7,2.0,665521.0,6760.0,2009-10-05,Landsat 5,1.0,2009
135,134.0,Scandinavia,SW Scandinavia,Norway,Nordre Folgefonna,5.413,unknown,ice,6.437441,60.225311,unknown,2009-09-12 00:00:00,,,unknown,0.012,,,unknown,unknown,2009.0,,,,unknown,0.0,,,,unknown,0.0,2009
136,135.0,Scandinavia,SW Scandinavia,Norway,Tystigbreen,,unknown,ice,7.372169,61.929824,unknown,2010-08-01 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2010
137,136.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,2010-08-04 00:00:00,,,unknown,5.5,,caused overflow of hydropower reservoir,unknown,unknown,2010.0,143000.0,,,unknown,2.0,,,,unknown,0.0,2010
138,137.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,Koppangselva,2010-09-06 00:00:00,,,jökulhlaup ,,,"Koppangselva river changed course due to flood, consequently a house at Koppangen became cut-off",x,unknown,2010.0,,,,unknown,0.0,,,,unknown,0.0,2010
139,138.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2010-09-08 00:00:00,,,unknown,11.0,,,unknown,unknown,2011.0,960533.0,6818.0,2010-08-28,Landsat 5,2.0,814183.0,8938.0,2010-10-01,Landsat 5,2.0,2010
140,139.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2011-01-01 00:00:00,,,jökulhlaup ,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2011
141,140.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2011-09-22 00:00:00,,,unknown,12.0,,,unknown,unknown,2012.0,1061034.0,6518.0,2011-09-02,Landsat 5,2.0,,,,unknown,0.0,2011
142,141.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2012-01-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,jökulhlaup ,,,,unknown,late Semptember or early october,2014.0,,,,unknown,0.0,,,,unknown,0.0,2012
143,142.0,Scandinavia,SW Scandinavia,Norway,Harbardsbreen,11.314,unknown,ice,7.666783,61.700983,unknown,2012-01-01 00:00:00,,,unknown,0.6,,,unknown,possibly in early July,,,,,unknown,0.0,,,,unknown,0.0,2012
144,143.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2012-01-01 00:00:00,,,jökulhlaup ,,,,unknown,Summer 2012,2014.0,,,,unknown,0.0,,,,unknown,0.0,2012
145,144.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-04 00:00:00,,,jökulhlaup ,2.0,,several houses had to be evacuated,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
146,145.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-09 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
147,146.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-19 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
148,147.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-23 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
149,148.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-26 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
150,149.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-06-30 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
151,150.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-07-03 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
152,151.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-08-12 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2013
153,152.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2013-09-03 00:00:00,,,unknown,,,,unknown,unknown,2014.0,97235.0,1424.0,2013-07-29,Landsat 7,2.0,57696.0,1176.0,2013-09-08,Landsat 7,2.0,2013
154,153.0,Scandinavia,N Scandinavia,Norway,Svartisheibreen,5.621,Heiavatnet,ice,13.73188,66.54881,unknown,2014-01-01 00:00:00,,,unknown,,,,unknown,unknown,2016.0,,,,unknown,0.0,,,,unknown,0.0,2014
155,154.0,Scandinavia,N Scandinavia,Norway,Koppangsbreen,4.141,unknown,ice,20.17725,69.687142,unknown,2014-06-17 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2014
156,155.0,Scandinavia,N Scandinavia,Norway,Rundvassbreen,11.123,Øvre Messingmalmvatn,ice,16.095657,67.311671,unknown,2014-08-11 00:00:00,,,unknown,35.0,,,unknown,unknown,2014.0,1268751.0,6532.0,2014-08-09,Landsat 8,2.0,697039.0,8336.0,2014-09-24,Landsat 8,2.0,2014
157,156.0,Scandinavia,SW Scandinavia,Norway,Tystigbreen,5.95,unknown,ice,7.376032,61.927239,unknown,2014-08-16 00:00:00,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,2014
